news_count,avg_sentiment,std_sentiment,pos_ratio,neg_ratio,ma_keyword_count,ma_keyword_ratio,max_sentiment,min_sentiment,avg_finbert_compound,std_finbert_compound,avg_finbert_positive,avg_finbert_negative,distinctive_term_ratio,topic_0_mean,topic_1_mean,topic_2_mean,topic_3_mean,topic_4_mean,topic_5_mean,topic_6_mean,topic_7_mean,transaction_id,window,label,late_share,sentiment_trend,edgar_filing_count,edgar_deal_filing_count,edgar_deal_filing_ratio,announcement_date,primary_industry,deal_value_usd,transaction_type,has_news
36,0.15061388888888888,0.3126101647177784,0.4166666666666667,0.16666666666666666,1,0.027777777777777776,0.7184,-0.5106,0.147032548686386,0.35651187736013673,0.22082967735413048,0.0737971286677445,0.5555555555555556,8.003081729524729e-05,0.010110212104291404,0.0016961361080818204,0.00619588210100576,8.299708251101762e-05,0.18239942182855487,0.035093763897900344,0.0010709887191418211,SPTRD1682496,baseline,0,0.6944444444444444,-0.28101709463883084,3.0,1.0,0.3333333333333333,2020-01-13,Renewable Electricity,1681642996,Acquisition of Minority Stake,True
38,0.15723684210526317,0.27465872931699753,0.3684210526315789,0.05263157894736842,1,0.02631578947368421,0.802,-0.4588,0.027763970845722054,0.22207265466837625,0.09120903855287715,0.06344506770715509,0.7894736842105263,1.0871608438361081e-05,0.001655677099070669,0.19182766914977695,0.004476165668680888,0.00040059295500556233,0.0051146581557406645,0.01926916202928707,0.01377233146341289,SPTRD1702052,baseline,0,0.47368421052631576,0.3114795316878085,9.0,0.0,0.0,2020-01-27,Bank,2267804256,Acquisition of Whole Company (incl. Majority Stake),True
46,-0.023280434782608696,0.11287026338381916,0.021739130434782608,0.06521739130434782,0,0.0,0.2023,-0.5574,0.10280011768412331,0.15786669565789513,0.15189703266419793,0.04909691498007463,0.043478260869565216,0.00031000818851471547,9.571610734908896e-05,0.014867438540647974,0.00021117285644695386,0.00012509093454268788,0.0005135227159312661,0.00016467638694232935,0.00021127935526250033,SPTRD1711874,baseline,0,1.0,0.0,14.0,0.0,0.0,2020-03-02,Biotechnology,4949381118,Acquisition of Whole Company (incl. Majority Stake),True
42,0.06195238095238094,0.30138594955566383,0.30952380952380953,0.14285714285714285,0,0.0,0.5859,-0.7717,-0.09024428731451432,0.3781311580916536,0.12582819540763185,0.21607248272214616,0.11904761904761904,0.0007193852112201622,0.011691190512519668,0.005298995891270288,0.0037776321602534155,0.002836971743391265,0.00603073054138159,0.004630348996237319,0.0032790260488348333,SPTRD1711874,pre,1,1.0,3.190195652173864,8.0,0.0,0.0,2020-03-02,Biotechnology,4949381118,Acquisition of Whole Company (incl. Majority Stake),True
1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.8636761475354433,0.0,0.010793788358569145,0.8744699358940125,0.0,0.0,0.0,0.0011225177218934326,0.0018065787906193127,0.0,0.028140032607576696,0.0,0.0,SPTRD1752269,baseline,0,0.0,0.0,0.0,0.0,0.0,2020-07-13,Asset Management,5696000000,Acquisition of Whole Company (incl. Majority Stake),True
7,-0.24675714285714284,0.25658534562955215,0.0,0.5714285714285714,0,0.0,0.0,-0.7034,-0.02109806173081909,0.21810432783570868,0.09542368086321014,0.11652174259402923,0.0,1.6053899846154722e-07,0.09833652430518842,9.065251723514927e-05,0.0009727012643072835,0.0,0.024098146781997957,0.0039555577507031404,0.0038301004016239515,SPTRD1767480,baseline,0,0.2857142857142857,-0.20633912029936888,0.0,0.0,0.0,2020-09-21,Interactive Home Entertainment,8100000000,Acquisition of Whole Company (incl. Majority Stake),True
16,-0.35075,0.28603517484743024,0.0,0.625,2,0.125,0.0,-0.7579,-0.13660594128305092,0.24328814795881995,0.051128447288647294,0.18773438857169822,0.75,0.0,0.0052502202569903195,0.03278273313543022,0.0016568866585582227,0.0025718792768974694,0.006066854060576426,0.002857018062764437,0.0015534091315064463,SPTRD1767480,pre,1,0.9375,1.137407243482489,1.0,0.0,0.0,2020-09-21,Interactive Home Entertainment,8100000000,Acquisition of Whole Company (incl. Majority Stake),True
37,-0.018948648648648647,0.31517271423058046,0.21621621621621623,0.4864864864864865,1,0.02702702702702703,0.5994,-0.7076,-0.1962430604003571,0.5278687427980198,0.17102536002828464,0.3672684204286417,0.5945945945945946,4.4909892342364815e-05,0.010950797408542962,0.01715781021779093,0.004291040562914288,0.0006191109073945517,0.02525858329278047,0.016639023379366926,0.01656974062138266,SPTRD1772789,pre,1,0.5945945945945946,-0.2645783123381078,7.0,2.0,0.2857142857142857,2020-10-19,Oil and Gas Exploration and Production,13719811297,Acquisition of Whole Company (incl. Majority Stake),True
4,0.044725,0.13741308844138536,0.25,0.25,0,0.0,0.2732,-0.0943,0.013127262005582452,0.11099519481227746,0.08619480114430189,0.07306753913871944,0.25,0.0,0.02899056426111248,0.0,0.031061658838650596,0.0022056818848833894,0.07393749971373072,0.0,0.0,SPTRD1796808,pre,1,0.75,-0.504937140115163,1.0,0.0,0.0,2021-01-12,Asset Management,2025651670,Acquisition of Whole Company (incl. Majority Stake),True
7,0.10227142857142857,0.1652346791193467,0.2857142857142857,0.0,0,0.0,0.4215,0.0,0.16767769040805952,0.31230073889474663,0.2099569085985422,0.042279218190482686,0.2857142857142857,0.00012455909457831677,0.0007625312227962133,0.0022081518436402755,0.006543361494634753,0.001023639368376749,0.001336228442922353,0.05096393796707243,0.004684304260719321,SPTRD1894511,baseline,0,0.0,-0.22929946601941759,2.0,1.0,0.5,2021-07-19,Retail REIT,2834439153,Acquisition of Whole Company (incl. Majority Stake),True
14,0.27380714285714286,0.3188781999095439,0.5714285714285714,0.07142857142857142,1,0.07142857142857142,0.7717,-0.128,0.22671034466475248,0.4316633183278743,0.3053921793720552,0.07868183470730271,0.07142857142857142,0.0042062921723311645,0.011084213523719227,0.013981487952973893,0.035193248145457386,0.005045782329978642,0.008525057142655638,0.001816787632844655,0.03967824928752385,SPTRD1909225,baseline,0,0.35714285714285715,-0.02673182102177113,1.0,0.0,0.0,2021-09-30,Application Software,1517798449,Acquisition of Whole Company (incl. Majority Stake),True
21,0.02529523809523809,0.2959345881331122,0.2857142857142857,0.23809523809523808,0,0.0,0.6808,-0.5267,-0.004975129717162677,0.36375042230267324,0.12713380858656906,0.13210893830373174,0.19047619047619047,0.0025415654711238994,0.015135821854591008,0.0035717918163158105,0.0285103687387801,0.008118674597275681,0.003157826609727169,0.0028211348061809457,0.009614550803345015,SPTRD1909225,pre,1,0.23809523809523808,0.09380008316008312,1.0,0.0,0.0,2021-09-30,Application Software,1517798449,Acquisition of Whole Company (incl. Majority Stake),True
3,0.0,0.0,0.0,0.0,3,1.0,0.0,0.0,0.13039920882632336,0.06868457260213766,0.1406660775343577,0.010266868708034357,0.0,0.0,0.004673103751404239,0.001528208251051688,0.006912547537325813,0.0,0.013069983096813403,0.062412649921515524,0.008208537275318123,SPTRD1914700,pre,1,0.0,0.0,0.0,0.0,0.0,2021-10-28,Asset Management,4228793818,Acquisition of Whole Company (incl. Majority Stake),True
19,0.2824894736842105,0.2457075559422042,0.7368421052631579,0.05263157894736842,1,0.05263157894736842,0.5859,-0.3818,0.49955860721437556,0.3112508958755987,0.5152265876531601,0.01566798043878455,0.8947368421052632,8.162105688309054e-07,0.011918979275522198,0.010046729571636479,0.016452424863292486,0.016475497382982245,0.0014628262020490233,0.0017678626881680282,0.001764893054456115,SPTRD1918448,baseline,0,1.0,-0.6895039749661689,0.0,0.0,0.0,2021-11-16,Application Software,1168304000,Acquisition of Whole Company (incl. Majority Stake),True
29,0.16671724137931035,0.2891998486537563,0.4827586206896552,0.034482758620689655,0,0.0,0.6705,-0.6249,0.23520288499200653,0.6751751221654873,0.41993348489932975,0.1847305999073232,0.4482758620689655,0.009042773094607671,0.004205911016657914,0.035587227162965335,0.003637892176694585,0.0012375299452503559,0.00308978631462703,0.009765668251628081,0.0038780050274378904,SPTRD1918448,pre,1,1.0,0.35782300242131093,0.0,0.0,0.0,2021-11-16,Application Software,1168304000,Acquisition of Whole Company (incl. Majority Stake),True
6,0.34769999999999995,0.20479527175531503,0.8333333333333334,0.0,0,0.0,0.6908,0.0,0.4408488312425713,0.4197696103149344,0.4617015849798918,0.0208527537373205,0.5,2.3861318761891154e-05,0.046555179132449914,0.002887616334528713,0.0047222369150474236,0.0,0.0030907754413393683,0.12029937133714608,0.0006295355252464375,SPTRD1926442,baseline,0,0.3333333333333333,0.07600624442462046,4.0,0.0,0.0,2021-12-20,Real Estate Development,741434705,Acquisition of Whole Company (incl. Majority Stake),True
7,0.2657285714285714,0.23941951653522145,0.5714285714285714,0.0,1,0.14285714285714285,0.5859,0.0,0.3503579417509692,0.39802688642841255,0.373569996495332,0.02321205474436283,0.42857142857142855,0.0,0.026337300714445212,0.006941114376058405,0.015650590077692216,0.00035067096162965945,0.004164689129751571,0.060072549359649376,0.005803083172052997,SPTRD1926442,pre,1,0.14285714285714285,0.4620083143389972,4.0,1.0,0.25,2021-12-20,Real Estate Development,741434705,Acquisition of Whole Company (incl. Majority Stake),True
23,0.1022391304347826,0.2790764189236415,0.391304347826087,0.17391304347826086,0,0.0,0.6369,-0.3182,0.18336395263347938,0.39066893160587035,0.27070023751129274,0.08733628487781338,0.08695652173913043,0.00035141457145314135,0.02114759441805645,0.00629769392358599,0.0556962573970436,0.0035168130742668623,0.01465397736918177,0.00796669339108485,0.004394670780556913,SPTRD1943772,baseline,0,1.0,-0.5983963202386853,6.0,1.0,0.16666666666666666,2022-02-22,Automotive Parts and Equipment,1757854360,Acquisition of Whole Company (incl. Majority Stake),True
46,-0.0642804347826087,0.27792108797092274,0.17391304347826086,0.2391304347826087,0,0.0,0.4767,-0.7184,0.007472969571371441,0.3974542987018282,0.18801680103997173,0.18054383146860029,0.021739130434782608,0.00027642855787118236,0.005936004128339725,0.018740976339920824,0.004125407778821569,0.0007861690050311123,0.0006434070849202202,0.003381528366208184,0.0022744676728498263,SPTRD1954425,pre,1,1.0,0.0,86.0,0.0,0.0,2022-04-14,Interactive Media and Services,41434609930,Acquisition of Whole Company (incl. Majority Stake),True
43,0.06921627906976745,0.15539095321042035,0.16279069767441862,0.0,0,0.0,0.4215,0.0,0.05475717821959839,0.085005701962678,0.07159855190751165,0.01684137368791325,0.8604651162790697,0.21382893202265152,0.0006352695674712696,0.000812432649069617,0.00813673256957854,0.0033461860669125555,0.0014941776367752436,6.078067120008789e-05,0.00018035908240470754,SPTRD1963446,baseline,0,0.023255813953488372,0.18552102598897605,0.0,0.0,0.0,2022-05-31,Biotechnology,3300000000,Acquisition of Whole Company (incl. Majority Stake),True
50,0.01523,0.07505526030865524,0.04,0.0,0,0.0,0.4215,0.0,0.06119426278397441,0.10069913873157164,0.07748520094901323,0.016290938165038824,0.96,0.2818242022806968,0.0003342987190131301,0.003826178105376537,0.0036259664866032317,7.390770125423556e-05,0.0003264830451074509,0.004809931374260581,0.004870758290038818,SPTRD1963446,pre,1,0.08,0.25601684470007885,0.0,0.0,0.0,2022-05-31,Biotechnology,3300000000,Acquisition of Whole Company (incl. Majority Stake),True
27,0.316425925925926,0.29121553122067967,0.5925925925925926,0.0,0,0.0,0.7351,0.0,0.42015398411011257,0.3443452785215516,0.4341347087864523,0.013980724676339715,0.5185185185185185,0.0028186700278770662,0.007683064853959566,0.0030996210414078575,0.12431576969327679,0.0005045022011792779,0.006309583200558886,0.0022002434980057882,0.0063778511790659005,SPTRD1967198,baseline,0,0.4444444444444444,-0.009426468815093864,1.0,0.0,0.0,2022-06-20,Packaged Foods and Meats Producers,2900000000,Acquisition of Whole Company (incl. Majority Stake),True
19,0.1843,0.24750103455392494,0.42105263157894735,0.05263157894736842,0,0.0,0.8271,-0.0516,0.3012822072119697,0.33676857994402365,0.3211308538325523,0.019848646620582593,0.3157894736842105,0.0038447902115581107,0.014724919486389085,0.0010234484658200795,0.09341350036401927,0.0004149896676099351,0.007092584231689858,0.010155342092055618,0.029046320266671637,SPTRD1967198,pre,1,0.2631578947368421,-0.2421467391304349,1.0,0.0,0.0,2022-06-20,Packaged Foods and Meats Producers,2900000000,Acquisition of Whole Company (incl. Majority Stake),True
34,0.1964264705882353,0.2713070740267475,0.5588235294117647,0.029411764705882353,0,0.0,0.6908,-0.7096,0.2306788609472706,0.44464323129094346,0.3216208563569714,0.0909419954097008,0.7058823529411765,1.0321327452403512e-05,0.015264516400755901,0.001647037770794528,0.013717896542327931,0.0036679581975647764,0.006804225036025686,0.010198979027020112,0.043679977916924795,SPTRD1977017,baseline,0,1.0,1.6272573904968266,17.0,0.0,0.0,2022-08-11,Diversified REIT,686451607,Acquisition of Whole Company (incl. Majority Stake),True
33,0.10730606060606061,0.28276547937629415,0.24242424242424243,0.12121212121212122,3,0.09090909090909091,0.802,-0.3885,0.07961872953808669,0.44390097659093325,0.22855417997660962,0.14893545043852294,0.09090909090909091,0.0016145113375366606,0.017462488230714314,0.003885118129092195,0.011905056635410064,0.002450941382327401,0.008222364527068857,0.025756333768941618,0.011248134124612865,SPTRD1977017,pre,1,1.0,0.12600459948516038,14.0,0.0,0.0,2022-08-11,Diversified REIT,686451607,Acquisition of Whole Company (incl. Majority Stake),True
19,0.351378947368421,0.2905199903964349,0.6842105263157895,0.0,0,0.0,0.8225,0.0,0.1089783244717278,0.37786133219251505,0.21073347898690323,0.10175515451517544,0.15789473684210525,0.0038437490758881803,0.027353845544194996,0.01792640729084291,0.04882491061450748,0.0004948175650653892,0.016148353781047158,0.0002632366041703869,0.00225791761920045,SPTRD1980423,baseline,0,0.2631578947368421,0.06074866429207471,1.0,0.0,0.0,2022-09-02,Health Care Facilities,500000000,Acquisition of Minority Stake,True
12,0.18828333333333333,0.2532821148881662,0.4166666666666667,0.0,0,0.0,0.7269,0.0,0.09369554564667244,0.17789337153454995,0.13182585764055452,0.03813031199388206,0.25,0.0,0.04128629766496899,0.0010934623865784985,0.012005922760201682,0.007007453234413253,0.001060816495753298,0.016711027773374267,0.04707518914525057,SPTRD1980423,pre,1,0.3333333333333333,-0.3376505601864992,1.0,0.0,0.0,2022-09-02,Health Care Facilities,500000000,Acquisition of Minority Stake,True
40,0.050525,0.2839302227220625,0.25,0.125,0,0.0,0.6908,-0.6808,0.13637663098052144,0.3450214632715074,0.2289325871504843,0.09255595616996289,0.375,0.001181888530462694,0.012695520282591816,0.004280330069575409,0.0035366276620941092,0.00711154726474904,0.0025546675895191584,0.0011870811403649172,0.0008524593206827951,SPTRD1989523,baseline,0,1.0,0.0,62.0,0.0,0.0,2022-10-24,Household Appliances Producers,956525714,Acquisition of Whole Company (incl. Majority Stake),True
9,0.10834444444444444,0.30190868785523406,0.3333333333333333,0.2222222222222222,2,0.2222222222222222,0.7506,-0.2732,0.08008906886809403,0.08367740742054684,0.09932393580675125,0.01923486693865723,0.5555555555555556,9.717903879215353e-05,0.017626973737627758,0.006549561730092783,0.03113379888541676,0.0013883519360437847,0.01700933779817513,0.0021467942352278255,0.010276885795533701,SPTRD2010725,baseline,0,0.4444444444444444,-0.08412121293366955,1.0,0.0,0.0,2023-02-16,Insurance Broker,1950000000,Acquisition of Minority Stake,True
9,0.005322222222222228,0.3053654560168767,0.2222222222222222,0.1111111111111111,0,0.0,0.5994,-0.6808,-0.11999211408611801,0.44099574128368485,0.11388930771499872,0.23388142180111673,0.0,8.23032052038933e-05,0.005088155446029516,0.008196842425751019,0.007866776890971795,0.0004687302343492268,0.024347259612939764,0.008022849175935641,0.0355126658234771,SPTRD2010725,pre,1,0.5555555555555556,-0.08322123579545451,2.0,0.0,0.0,2023-02-16,Insurance Broker,1950000000,Acquisition of Minority Stake,True
31,0.34388387096774187,0.2666726700763705,0.7096774193548387,0.0,1,0.03225806451612903,0.7845,0.0,0.5061197455281452,0.3608609913904763,0.5221045300244324,0.015984784496287183,0.6774193548387096,0.00025820217689553085,0.0018991459217477362,0.0014643690863388305,0.007884811767553918,4.529287194783419e-05,0.024043469740782943,0.025957472190647556,0.006427108746428804,SPTRD2013075,pre,1,1.0,-0.17360606796116204,5.0,0.0,0.0,2022-12-16,Renewable Electricity,1092000000,Acquisition of Asset or Branch,True
4,0.248,0.34212500639386184,0.5,0.25,0,0.0,0.796,-0.0772,0.017685739556327462,0.6563935901500351,0.26918605458922684,0.2515003150328994,0.25,0.0,0.0012763373222972533,0.0002004559280062317,0.013405974719919937,0.00014726903129084484,0.06694972234601504,0.03303954522716403,0.010434594823447333,SPTRD2030080,baseline,0,0.0,0.0,1.0,0.0,0.0,2023-06-12,Renewable Electricity,2800000000,Acquisition of Asset or Branch,True
2,0.6824,0.125,1.0,0.0,0,0.0,0.8074,0.5574,-0.05459855403751135,0.8765930300578475,0.42469765711575747,0.4792962111532688,0.0,0.0,0.004867422624982459,0.0033172297242779775,0.020972786958349802,0.0015581550434001674,0.09540008721175647,0.0014442455865927497,0.004512819051836111,SPTRD2030080,pre,1,0.0,0.0,1.0,0.0,0.0,2023-06-12,Renewable Electricity,2800000000,Acquisition of Asset or Branch,True
8,0.38511249999999997,0.26306237110949565,0.75,0.0,0,0.0,0.7184,0.0,0.040539268287830055,0.4263244081333648,0.18600831762887537,0.14546904934104532,0.75,8.198459313554974e-05,0.0006107150501373677,0.004682646402680972,0.028118052070778284,0.0005846416714427512,0.049025196180236985,0.1632213003827055,0.005052000557105703,SPTRD2035978,baseline,0,0.375,0.3167997623204567,3.0,0.0,0.0,2023-07-19,Environmental and Facilities Services,1138518519,Acquisition of Whole Company (incl. Majority Stake),True
11,0.12638181818181818,0.285512807603766,0.45454545454545453,0.09090909090909091,0,0.0,0.4019,-0.5574,-0.0291733874685385,0.2598537708688698,0.07811486399309202,0.10728825146163051,0.09090909090909091,0.0004113570149199284,0.0015069832178705833,0.016378250983952798,0.010191710054221292,2.9647832135606097e-05,0.0360930562544797,0.04648365097349602,0.04232277727835121,SPTRD2035978,pre,1,0.2727272727272727,-0.07214013501742157,6.0,2.0,0.3333333333333333,2023-07-19,Environmental and Facilities Services,1138518519,Acquisition of Whole Company (incl. Majority Stake),True
2,0.31720000000000004,0.04400000000000001,1.0,0.0,0,0.0,0.3612,0.2732,-0.2372211196925491,0.7147952809464186,0.24791543814353645,0.48513655783608556,0.0,0.0,0.0028403740736374066,0.0007270883821484549,0.0039732355897026195,0.0,0.057364976254212136,0.03458658564698819,0.0009277632690657655,SPTRD2052067,pre,1,0.0,0.0,1.0,0.0,0.0,2023-11-06,Oil and Gas Storage and Transportation,1815000000,Acquisition of Asset or Branch,True
16,0.21088125000000002,0.24648729992321614,0.5625,0.0625,0,0.0,0.6249,-0.2023,0.14456979022361338,0.49606101654886425,0.26798598445020616,0.12341619422659278,0.3125,0.0013106310007939075,0.01772228848753262,0.0004913270116940877,0.022835171706893732,0.0034580057271276676,0.010150306085610673,0.05318876679300183,0.031823587910500724,SPTRD2061017,baseline,0,0.0625,-0.08215514640638841,4.0,0.0,0.0,2024-01-08,Health Care Equipment,3672974805,Acquisition of Whole Company (incl. Majority Stake),True
10,0.10594,0.32809357567620856,0.4,0.2,0,0.0,0.6808,-0.4019,0.3426597365178168,0.5122941424151042,0.4580774312838912,0.11541769476607441,0.2,0.0,0.005305317716204051,0.0028805633778158993,0.020808581023624644,0.0008493463018530883,0.03734873664834961,0.010155328177417463,0.02661134817682753,SPTRD2061017,pre,1,0.4,-0.2735443632956017,2.0,0.0,0.0,2024-01-08,Health Care Equipment,3672974805,Acquisition of Whole Company (incl. Majority Stake),True
35,0.08487428571428571,0.28209230438974825,0.34285714285714286,0.2571428571428571,1,0.02857142857142857,0.7876,-0.4404,0.05463572314807347,0.5502039130776651,0.27658250898654974,0.22194678583847624,0.37142857142857144,0.0003249962699514947,0.002243541487650138,0.003209138276746278,0.004452869294365448,0.0009250374955834239,0.013659871490515453,0.0211054525097562,0.017468984490313418,SPTRD2071527,pre,1,0.4857142857142857,-0.2723668099995061,9.0,0.0,0.0,2024-03-11,Oil and Gas Storage and Transportation,6016742175,Acquisition of Whole Company (incl. Majority Stake),True
35,-0.01729428571428572,0.30229744192751345,0.34285714285714286,0.34285714285714286,0,0.0,0.4404,-0.6808,0.2260607729932027,0.4427055495988814,0.30464042826954807,0.07857965527634536,0.14285714285714285,0.002738795747139115,0.04342023558003137,0.003740681152068991,0.028064253126006508,0.00034963602364476915,0.000849908647040099,0.0026388885787029114,0.010070289746456046,SPTRD2084573,baseline,0,0.22857142857142856,-0.3748662405026302,2.0,1.0,0.5,2024-06-03,Environmental and Facilities Services,5864310114,Acquisition of Whole Company (incl. Majority Stake),True
43,0.04834651162790698,0.3571628866555291,0.3488372093023256,0.23255813953488372,0,0.0,0.9042,-0.6705,-0.016776698576503022,0.4302916608461523,0.15968049311100743,0.17645719168751045,0.16279069767441862,0.001583162593717376,0.01827353853559407,0.016228984262782978,0.013574947442195751,0.009216588480296653,0.002209686112215985,0.00393119390916232,0.03234049010314278,SPTRD2085471,baseline,0,1.0,3.173650306748621,2.0,0.0,0.0,2024-06-06,Machinery and Supplies and Components: Industrial,1500000000,Acquisition of Minority Stake,True
43,0.09267441860465117,0.3395241383294904,0.3488372093023256,0.20930232558139536,0,0.0,0.7717,-0.6908,0.06600787211209536,0.2777625971195472,0.15245233276902243,0.08644446065692707,0.20930232558139536,0.0001105436849052791,0.016005156562807293,0.018942493119106365,0.003067640913436667,0.0032272510128361263,0.0022077224529972773,0.00328727979725352,0.0012799432932249087,SPTRD2085471,pre,1,1.0,0.0,6.0,0.0,0.0,2024-06-06,Machinery and Supplies and Components: Industrial,1500000000,Acquisition of Minority Stake,True
39,0.06777948717948719,0.22964405699376922,0.2564102564102564,0.05128205128205128,1,0.02564102564102564,0.7778,-0.6486,0.11635981001055394,0.36292281472628224,0.20245683286339045,0.0860970228528365,0.23076923076923078,0.0015470467812391663,0.0015708695029598258,0.00819137188230116,0.011819695338810788,0.0030204063818365648,0.011378457281168156,0.01675091727753621,0.01645902959102594,SPTRD2092448,baseline,0,0.8461538461538461,0.022632786038234185,8.0,0.0,0.0,2024-07-18,Communications Equipment,2111200000,Acquisition of Whole Company (incl. Majority Stake),True
